userID,movieID,originalTitle,rating,review date
ur4585258,tt0437803,Alien Siege,8,27 January 2005
ur0940758,tt0386588,Hitch,10,27 January 2005
ur3975509,tt0056093,If a Man Answers,10,27 January 2005
ur3597872,tt0349903,Ocean's Twelve,6,27 January 2005
ur4672455,tt0325950,El padrino,10,27 January 2005
ur2837531,tt0102685,Point Break,10,27 January 2005
ur0322567,tt0346491,Alexander,6,27 January 2005
ur1532177,tt0091064,The Fly,8,27 January 2005
ur2145717,tt0338751,The Aviator,9,27 January 2005
ur2252570,tt0293508,The Phantom of the Opera,10,27 January 2005
ur4672685,tt0332280,The Notebook,10,27 January 2005
ur4672746,tt0293508,The Phantom of the Opera,10,27 January 2005
ur1723892,tt0374102,Open Water,7,27 January 2005
ur3635386,tt0076636,Rollercoaster,8,27 January 2005
ur3311109,tt0306800,The Face of the Serpent,1,27 January 2005
ur2837531,tt0102005,Harley Davidson and the Marlboro Man,10,27 January 2005
ur1052209,tt0058790,The Beatles,6,27 January 2005
ur4666042,tt0414469,Ryan,10,27 January 2005
ur3057109,tt0096256,They Live,8,27 January 2005
ur1350313,tt0369339,Collateral,7,27 January 2005
ur1343094,tt0067458,Murphy's War,5,27 January 2005
ur2683762,tt0053622,BUtterfield 8,5,27 January 2005
ur0361658,tt0086610,Xtro,7,27 January 2005
ur4273038,tt0278490,A Huey P. Newton Story,9,27 January 2005
ur0704393,tt0053472,À bout de souffle,10,27 January 2005
ur0361658,tt0067741,Shaft,7,27 January 2005
ur1457119,tt0265662,The Rookie,5,27 January 2005
ur0361658,tt0162650,Shaft,1,27 January 2005
ur1419266,tt0362004,Palindromes,8,27 January 2005
ur4672934,tt0349903,Ocean's Twelve,2,27 January 2005
ur0361658,tt0115438,2 Days in the Valley,1,27 January 2005
ur4544310,tt0213802,Legion of the Dead,6,27 January 2005
ur4672923,tt0183790,A Knight's Tale,10,27 January 2005
ur1727899,tt0049223,Forbidden Planet,10,27 January 2005
ur0361658,tt0179626,15 Minutes,1,27 January 2005
ur2176406,tt0286244,Les triplettes de Belleville,1,27 January 2005
ur0361658,tt0286988,Stoned,4,27 January 2005
ur1232719,tt0149677,Anno zero - Guerra nello spazio,6,27 January 2005
ur3533592,tt0405159,Million Dollar Baby,8,27 January 2005
ur4671428,tt0431074,Frostbite,10,27 January 2005
ur3644446,tt0357110,The Ballad of Jack and Rose,10,27 January 2005
ur2887613,tt0435288,Porn Stars from Mars,7,27 January 2005
ur4670879,tt0407936,Lackawanna Blues,8,27 January 2005
ur3740103,tt0349710,Ladder 49,10,28 January 2005
ur2149988,tt0293508,The Phantom of the Opera,10,28 January 2005
ur0819382,tt0252444,Rabbit-Proof Fence,7,28 January 2005
ur4672989,tt0435780,The World's Greatest Fair,9,28 January 2005
ur2483625,tt0053879,The Great Impostor,10,28 January 2005
ur2950235,tt0165207,Murimsa budaehaeng,4,28 January 2005
ur4673135,tt0072399,When the North Wind Blows,10,28 January 2005
ur4672679,tt0404364,Reefer Madness: The Movie Musical,10,27 January 2005
ur4305679,tt0431074,Frostbite,4,27 January 2005
ur0375636,tt0266489,Duplex,7,27 January 2005
ur4671523,tt0427027,Bushmen,9,27 January 2005
ur4672359,tt0346871,Diminutos del calvario,10,27 January 2005
ur1390493,tt0390521,Super Size Me,5,27 January 2005
ur4416339,tt0107290,Jurassic Park,10,27 January 2005
ur4456861,tt0385004,Shi mian mai fu,9,27 January 2005
ur2380937,tt0058006,Deus e o Diabo na Terra do Sol,6,27 January 2005
ur4672652,tt0328390,Second Best,10,27 January 2005
ur1469740,tt0076113,Gruppenbild mit Dame,2,27 January 2005
ur2626332,tt0369226,Alone in the Dark,1,28 January 2005
ur4673032,tt0296032,Kakashi,3,28 January 2005
ur3486010,tt0286788,What a Girl Wants,5,28 January 2005
ur4672516,tt0406650,The Chumscrubber,8,28 January 2005
ur3734148,tt0134847,Pitch Black,10,28 January 2005
ur4673099,tt0367478,Wake of Death,5,28 January 2005
ur3061617,tt0039437,Green Dolphin Street,8,28 January 2005
ur3134052,tt0144084,American Psycho,7,28 January 2005
ur3502564,tt0350258,Ray,8,28 January 2005
ur4673207,tt0246578,Donnie Darko,7,28 January 2005
ur1917686,tt0332375,Saved!,8,28 January 2005
ur2274244,tt0041958,Thieves' Highway,8,28 January 2005
ur0099383,tt0429614,Aus der Tiefe des Raumes,8,28 January 2005
ur2539290,tt0120716,Jakob the Liar,8,28 January 2005
ur4572685,tt0061937,Magical Mystery Tour,9,28 January 2005
ur2778367,tt0119690,Mojo,1,28 January 2005
ur4520170,tt0120815,Saving Private Ryan,7,28 January 2005
ur4494549,tt0203009,Moulin Rouge!,10,28 January 2005
ur4494965,tt0357277,Elektra,4,28 January 2005
ur2274244,tt0042788,Night and the City,9,28 January 2005
ur3200762,tt0058898,Alphaville: Une étrange aventure de Lemmy Caution,7,28 January 2005
ur4636885,tt0385004,Shi mian mai fu,6,28 January 2005
ur3939747,tt0119177,Gattaca,10,28 January 2005
ur4673681,tt0093748,"Planes, Trains & Automobiles",8,28 January 2005
ur0582504,tt0416331,Alles auf Zucker!,9,28 January 2005
ur1222710,tt0087142,Golok Setan,1,28 January 2005
ur4661644,tt0103669,American Fabulous,10,28 January 2005
ur3083361,tt0110413,Léon,10,28 January 2005
ur3551760,tt0330760,The Pentagon Papers,9,28 January 2005
ur2214446,tt0299977,Ying xiong,4,28 January 2005
ur4579095,tt0212712,2046,4,28 January 2005
ur0042909,tt0344510,Un long dimanche de fiançailles,8,28 January 2005
ur4673848,tt0370263,AVP: Alien vs. Predator,5,28 January 2005
ur0042909,tt0376105,Racing Stripes,1,28 January 2005
ur1285487,tt0062374,Titicut Follies,9,28 January 2005
ur4673890,tt0053889,Hand in Hand,10,28 January 2005
ur4415142,tt0110413,Léon,10,28 January 2005
ur1173088,tt0138704,Pi,9,28 January 2005
ur0492558,tt0078748,Alien,8,28 January 2005
ur0463200,tt0086859,Against All Odds,6,28 January 2005
ur4227245,tt0169102,Lagaan: Once Upon a Time in India,9,27 January 2005
ur4671642,tt0037691,Fallen Angel,8,28 January 2005
ur0821456,tt0327554,Catwoman,2,28 January 2005
ur3270789,tt0346491,Alexander,6,28 January 2005
ur1293485,tt0343660,50 First Dates,6,28 January 2005
ur1293485,tt0216216,The 6th Day,7,28 January 2005
ur4551724,tt0376541,Closer,7,28 January 2005
ur2369706,tt0080855,Heaven's Gate,7,28 January 2005
ur3174947,tt0223897,Pay It Forward,9,28 January 2005
ur4674233,tt0221809,Ayurveda: Art of Being,10,28 January 2005
ur4674242,tt0084237,The Last Unicorn,8,28 January 2005
ur3174947,tt0120784,Payback,8,28 January 2005
ur3459825,tt0098987,The Adventures of Ford Fairlane,10,28 January 2005
ur4674186,tt0367677,Dracula 3000,1,28 January 2005
ur4674233,tt0196069,Samsara,10,28 January 2005
ur1971474,tt0211915,Le fabuleux destin d'Amélie Poulain,4,28 January 2005
ur2919155,tt0272020,The Last Castle,7,28 January 2005
ur4603719,tt0082477,Gregory's Girl,10,28 January 2005
ur4674323,tt0350028,Raising Helen,10,28 January 2005
ur0492558,tt0037522,Back to Bataan,7,28 January 2005
ur2114293,tt0293508,The Phantom of the Opera,9,28 January 2005
ur3174947,tt0183649,Phone Booth,8,28 January 2005
ur4632010,tt0343660,50 First Dates,7,28 January 2005
ur4674478,tt0136983,Hard to Forget,8,28 January 2005
ur4674468,tt0070723,Soylent Green,9,28 January 2005
ur4674506,tt0370904,Lucky 7,10,28 January 2005
ur4397994,tt0037386,"Tomorrow, the World!",8,28 January 2005
ur2148320,tt0425200,Little Terrorist,8,28 January 2005
ur4642333,tt0382077,Hide and Seek,4,28 January 2005
ur4674376,tt0369226,Alone in the Dark,10,28 January 2005
ur0492558,tt0052618,Ben-Hur,9,28 January 2005
ur4014779,tt0405266,Raincoat,10,28 January 2005
ur1675392,tt0374102,Open Water,9,28 January 2005
ur0547823,tt0368008,The Manchurian Candidate,6,28 January 2005
ur0239248,tt0369226,Alone in the Dark,4,28 January 2005
ur0011762,tt0036104,The Leopard Man,6,28 January 2005
ur3174947,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,8,28 January 2005
ur3097896,tt0382077,Hide and Seek,9,28 January 2005
ur0379447,tt0290002,Meet the Fockers,9,28 January 2005
ur3998755,tt0393421,Larva,10,28 January 2005
ur3641230,tt0091943,Sherman's March,8,28 January 2005
ur1715687,tt0021884,Frankenstein,7,28 January 2005
ur4674769,tt0116684,Jane Eyre,2,28 January 2005
ur4665941,tt0361596,Fahrenheit 9/11,5,28 January 2005
ur3174947,tt0093748,"Planes, Trains & Automobiles",8,28 January 2005
ur4594030,tt0072271,The Texas Chain Saw Massacre,10,28 January 2005
ur0562813,tt0006548,The Count,8,28 January 2005
ur4674818,tt0352277,De-Lovely,1,28 January 2005
ur4674937,tt0295667,Uchû senshi Baldios,9,28 January 2005
ur3718278,tt0107048,Groundhog Day,10,28 January 2005
ur4180551,tt0366255,Boys Briefs 2,9,28 January 2005
ur4524699,tt0122459,Return to Me,2,28 January 2005
ur1785006,tt0116146,Drinking Games,9,28 January 2005
ur4125122,tt0330793,The Punisher,6,28 January 2005
ur0663392,tt0039437,Green Dolphin Street,10,28 January 2005
ur0394339,tt0100602,A Shock to the System,10,28 January 2005
ur3750294,tt0219699,The Gift,7,28 January 2005
ur4446365,tt0374900,Napoleon Dynamite,10,28 January 2005
ur3343540,tt0363547,Dawn of the Dead,10,28 January 2005
ur3174947,tt0133152,Planet of the Apes,3,28 January 2005
ur4675074,tt0417415,Aliens of the Deep,2,28 January 2005
ur3458191,tt0054047,The Magnificent Seven,10,28 January 2005
ur0948505,tt0317705,The Incredibles,7,28 January 2005
ur1584873,tt0070909,Westworld,8,28 January 2005
ur0469843,tt0338751,The Aviator,5,28 January 2005
ur2521222,tt0375063,Sideways,10,28 January 2005
ur2737614,tt0120601,Being John Malkovich,7,28 January 2005
ur4537169,tt0067992,Willy Wonka & the Chocolate Factory,10,28 January 2005
ur1406078,tt0109842,Fresh,10,28 January 2005
ur1306269,tt0060666,Manos: The Hands of Fate,2,28 January 2005
ur4670383,tt0368008,The Manchurian Candidate,2,28 January 2005
ur4537169,tt0072608,The Adventure of Sherlock Holmes' Smarter Brother,9,28 January 2005
ur4286863,tt0376541,Closer,1,28 January 2005
ur0630861,tt0110118,Improper Conduct,1,28 January 2005
ur2042633,tt0361127,The Woodsman,9,28 January 2005
ur1485839,tt0407362,Battlestar Galactica,10,28 January 2005
ur1941835,tt0082971,Raiders of the Lost Ark,9,28 January 2005
ur3338584,tt0258000,Panic Room,7,28 January 2005
ur0581842,tt0361596,Fahrenheit 9/11,6,28 January 2005
ur1752903,tt0338013,Eternal Sunshine of the Spotless Mind,10,28 January 2005
ur0581842,tt0084582,Rehearsal for Murder,8,28 January 2005
ur1151824,tt0395173,Inconscientes,8,28 January 2005
ur4675306,tt0192674,Tian wang,8,28 January 2005
ur2763087,tt0327850,The Rundown,7,28 January 2005
ur0581842,tt0106578,Class of '61,4,28 January 2005
ur1911545,tt0357277,Elektra,6,28 January 2005
ur2358636,tt0370263,AVP: Alien vs. Predator,7,28 January 2005
ur1543598,tt0055283,Payroll,10,28 January 2005
ur4674956,tt0146425,Always Outnumbered,10,28 January 2005
ur4675512,tt0211915,Le fabuleux destin d'Amélie Poulain,10,28 January 2005
ur4675307,tt0328390,Second Best,8,28 January 2005
ur3855627,tt0115632,Basquiat,10,28 January 2005
ur2187250,tt0114571,Stuart Saves His Family,10,28 January 2005
ur3174947,tt0087928,Police Academy,7,28 January 2005
ur0935583,tt0366551,Harold & Kumar Go to White Castle,5,28 January 2005
ur1151824,tt0405271,Reel Paradise,7,28 January 2005
ur1355507,tt0047898,Bride of the Monster,5,28 January 2005
ur4458876,tt0297076,Death Train,1,28 January 2005
ur4675663,tt0234588,Rejected,10,28 January 2005
ur1151824,tt0421250,Steal Me,7,28 January 2005
ur3224666,tt0415323,Tomb of Terror,2,28 January 2005
ur3174947,tt0084522,Porky's,7,28 January 2005
ur4663016,tt0368447,The Village,1,28 January 2005
ur4416339,tt0362488,CMT Total Release: Kenny Chesney,10,28 January 2005
ur4675734,tt0383053,Windy City Heat,10,28 January 2005
ur4663016,tt0356618,The Forgotten,10,28 January 2005
ur3174947,tt0086129,Porky's II: The Next Day,3,28 January 2005
ur0406773,tt0362153,The Simple Life,1,28 January 2005
ur4338761,tt0101889,The Fisher King,10,28 January 2005
ur3818231,tt0069249,A Separate Peace,2,28 January 2005
ur2252806,tt0090315,When the Wind Blows,9,28 January 2005
ur2554645,tt0151137,Joan of Arc,10,28 January 2005
ur0608898,tt0398712,Assault on Precinct 13,4,28 January 2005
ur4416339,tt0120791,Practical Magic,9,28 January 2005
ur4675894,tt0051459,Cat on a Hot Tin Roof,9,28 January 2005
ur0551161,tt0181611,Jim il primo,4,28 January 2005
ur4675891,tt0292490,Dil Chahta Hai,10,28 January 2005
ur3707431,tt0324213,Terror Toons,8,28 January 2005
ur3430066,tt0186045,Drowning Mona,10,28 January 2005
ur2957228,tt0368185,Puni Puni Poemi,7,28 January 2005
ur4087977,tt0185431,Little Nicky,6,28 January 2005
ur4675906,tt0314979,Battlestar Galactica,8,28 January 2005
ur2554645,tt0242653,The Matrix Revolutions,8,28 January 2005
ur3707431,tt0095043,Doctor Hackenstein,3,28 January 2005
ur2812098,tt0084225,Yin ji,9,28 January 2005
ur3148245,tt0385017,In My Father's Den,9,28 January 2005
ur1219929,tt0078073,Perceval le Gallois,10,28 January 2005
ur4675894,tt0137523,Fight Club,8,28 January 2005
ur4675923,tt0412260,1 Night in Paris,9,28 January 2005
ur1151824,tt0386862,Der Wald vor lauter Bäumen,6,28 January 2005
ur4675695,tt0071411,Dersu Uzala,10,28 January 2005
ur1151824,tt0399365,Monstertorsdag,6,28 January 2005
ur2554645,tt0049314,High Society,10,28 January 2005
ur0992453,tt0085651,The Haunted Mansion Mystery,6,28 January 2005
ur1964425,tt0308644,Finding Neverland,3,28 January 2005
ur4623760,tt0252028,Surviving Christmas,4,28 January 2005
ur4609392,tt0050371,A Face in the Crowd,10,28 January 2005
ur4019756,tt0293508,The Phantom of the Opera,5,28 January 2005
ur4566598,tt0285492,Cube 2: Hypercube,1,28 January 2005
ur4676337,tt0425079,Gönül Yarasi,10,28 January 2005
ur1683802,tt0382077,Hide and Seek,6,28 January 2005
ur2302171,tt0093409,Lethal Weapon,7,28 January 2005
ur2302171,tt0097733,Lethal Weapon 2,8,28 January 2005
ur2302171,tt0104714,Lethal Weapon 3,7,28 January 2005
ur2302171,tt0122151,Lethal Weapon 4,8,28 January 2005
ur2338547,tt0369226,Alone in the Dark,1,28 January 2005
ur2302171,tt0277434,We Were Soldiers,7,28 January 2005
ur4676365,tt0124819,Orgazmo,10,28 January 2005
ur3862811,tt0082461,Goliath Awaits,10,28 January 2005
ur4676594,tt0043417,Close to My Heart,10,28 January 2005
ur4676617,tt0387914,Voces inocentes,1,28 January 2005
ur2567136,tt0290002,Meet the Fockers,5,28 January 2005
ur4676656,tt0084390,Narayama bushikô,10,28 January 2005
ur4676652,tt0011904,The Ace of Hearts,7,28 January 2005
ur4675263,tt0037536,The Bells of St. Mary's,10,28 January 2005
ur4676471,tt0266824,The Painting,10,28 January 2005
ur0165374,tt0335345,The Passion of the Christ,6,28 January 2005
ur2366620,tt0298130,The Ring,10,28 January 2005
ur1161385,tt0229021,Viva Las Nowhere,3,28 January 2005
ur4676683,tt0346491,Alexander,10,28 January 2005
ur2093818,tt0108174,So I Married an Axe Murderer,5,28 January 2005
ur4676615,tt0370263,AVP: Alien vs. Predator,6,28 January 2005
ur0904002,tt0308208,Ballistic: Ecks vs. Sever,1,28 January 2005
ur4676709,tt0172156,Bad Boys II,10,28 January 2005
ur4676831,tt0260654,The Sissy Duckling,10,28 January 2005
ur2626332,tt0053285,Sleeping Beauty,10,28 January 2005
ur3934754,tt0364569,Oldeuboi,10,28 January 2005
ur0165374,tt0314524,Populärmusik från Vittula,5,28 January 2005
ur4676743,tt0037674,Les enfants du paradis,10,28 January 2005
ur4676766,tt0078723,1941,2,28 January 2005
ur3934754,tt0289181,Failan,9,28 January 2005
ur3174947,tt0110912,Pulp Fiction,10,28 January 2005
ur1887499,tt0277744,Dead Heat,8,28 January 2005
ur3243067,tt0072308,The Towering Inferno,9,28 January 2005
ur1941835,tt0327437,Around the World in 80 Days,7,28 January 2005
ur2557524,tt0317676,House of the Dead,6,28 January 2005
ur2286335,tt0305632,Fascination,10,28 January 2005
ur4677022,tt0369226,Alone in the Dark,1,28 January 2005
ur4676981,tt0308644,Finding Neverland,10,28 January 2005
ur4677079,tt0374102,Open Water,1,28 January 2005
ur4647660,tt0093171,Hell Comes to Frogtown,7,28 January 2005
ur0312444,tt0432109,Submission: Part I,6,28 January 2005
ur4575550,tt0167190,Hellboy,7,28 January 2005
ur2419986,tt0327137,Secondhand Lions,8,28 January 2005
ur1687315,tt0122082,Gadjo dilo,8,28 January 2005
ur0518196,tt0041842,Le sang des bêtes,9,28 January 2005
ur4677032,tt0395169,Hotel Rwanda,10,28 January 2005
ur4677058,tt0374102,Open Water,3,28 January 2005
ur4575550,tt0374900,Napoleon Dynamite,4,28 January 2005
ur4044165,tt0350258,Ray,9,28 January 2005
ur4505696,tt0111711,Widow's Kiss,5,28 January 2005
ur4675981,tt0108086,Session Man,10,28 January 2005
ur4676932,tt0384803,Alien 51,1,28 January 2005
ur1752541,tt0368891,National Treasure,1,28 January 2005
ur2114573,tt0373733,Boys,1,28 January 2005
ur2935548,tt0376541,Closer,10,28 January 2005
ur4590430,tt0221877,Children of My Heart,7,28 January 2005
ur3634634,tt0105435,Sneakers,10,28 January 2005
ur4569816,tt0293508,The Phantom of the Opera,10,28 January 2005
ur4676974,tt0118768,The Brave,10,28 January 2005
ur4111911,tt0204946,Bring It On,6,28 January 2005
ur4677329,tt0382077,Hide and Seek,7,28 January 2005
ur0257716,tt0072926,The Eiger Sanction,7,28 January 2005
ur0663392,tt0034274,That Uncertain Feeling,10,28 January 2005
ur3872617,tt0182060,Dünyayi Kurtaran Adam,10,28 January 2005
ur1162550,tt0227445,The Score,6,28 January 2005
ur4677336,tt0387564,Saw,10,28 January 2005
ur4412576,tt0120186,Body Count,6,28 January 2005
ur4677374,tt0365957,You Got Served,9,28 January 2005
ur1864775,tt0405159,Million Dollar Baby,7,28 January 2005
ur4665079,tt0070735,The Sting,9,28 January 2005
ur0663392,tt0039659,Night Song,10,28 January 2005
ur1764000,tt0046911,Les diaboliques,7,28 January 2005
ur4677484,tt0335266,Lost in Translation,10,28 January 2005
ur4602716,tt0335345,The Passion of the Christ,4,28 January 2005
ur4665079,tt0074119,All the President's Men,9,28 January 2005
ur4643841,tt0036349,Sherlock Holmes in Washington,9,28 January 2005
ur3647358,tt0094271,Violent Shit,5,28 January 2005
ur4346957,tt0382077,Hide and Seek,2,28 January 2005
ur2365943,tt0369226,Alone in the Dark,1,28 January 2005
ur3454768,tt0418887,Mi nismo andjeli 2,4,28 January 2005
ur4412515,tt0138704,Pi,1,28 January 2005
ur4677535,tt0069249,A Separate Peace,3,28 January 2005
ur2627470,tt0370263,AVP: Alien vs. Predator,7,28 January 2005
ur4034373,tt0369226,Alone in the Dark,2,28 January 2005
ur4561393,tt0092005,Stand by Me,10,28 January 2005
ur4114735,tt0074769,The Devil's Men,5,28 January 2005
ur3974800,tt0294606,Good Night Valentino,9,28 January 2005
ur4677597,tt0375210,White Noise,5,28 January 2005
ur2989792,tt0026259,Danger Ahead,2,28 January 2005
ur2024359,tt0063823,Yellow Submarine,10,28 January 2005
ur4677646,tt0097508,The Hijacking of the Achille Lauro,10,28 January 2005
ur3974800,tt0059710,She,9,28 January 2005
ur4677707,tt0173638,Amityville: The Haunting,10,28 January 2005
ur4677597,tt0349903,Ocean's Twelve,3,28 January 2005
ur2024359,tt0290334,X2,9,28 January 2005
ur2551013,tt0376541,Closer,9,28 January 2005
ur4676932,tt0107290,Jurassic Park,10,28 January 2005
ur2568059,tt0046896,Deep in My Heart,10,28 January 2005
ur2557524,tt0083630,The Beastmaster,8,28 January 2005
ur4660079,tt0159693,Razor Blade Smile,3,28 January 2005
ur3783846,tt0267151,Australia's Funniest Home Video Show,7,28 January 2005
ur1162550,tt0195714,Final Destination,8,28 January 2005
ur4676932,tt0117731,Star Trek: First Contact,10,28 January 2005
ur2551013,tt0339291,A Series of Unfortunate Events,8,28 January 2005
ur2024359,tt0114825,Vampire in Brooklyn,7,28 January 2005
